국립해양문화재연구소 공공저작물 권리확인 목록,,,,,,,,,,,,,,,,,,,,
순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,작성일,첨부파일,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고
951,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 기간제근로자(연구원 가급 등) 채용공고,,2019.03.29,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
952,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,국립해양문화재연구소 단시간근로자(잠수사) 최종합격자 변경 공고,,2019.04.02,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
953,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,국립해양문화재연구소 경력경쟁채용(전문임기제공무원) 최종 합격자 공고,,2019.04.04,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
954,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,국립해양문화재연구소 수중발굴과 공무직(실무수습) 채용 재공고,,2019.04.05,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
955,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 단시간근로자(잠수사) 채용공고,,2019.04.08,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
956,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 공무직(조경원 등) 채용공고,,2019.04.08,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
957,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,(재공고) 서해문화재과 기간제근로자(연구원 가급) 채용 공고,,2019.04.08,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
958,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 기간제근로자(연구원 가급 등) 채용 서류전형 합격자 공고,,2019.04.09,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
959,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 기간제근로자(연구원 가급(유물) 등) 채용 최종 합격자 공고,,2019.04.12,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
960,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,수중발굴과 공무직(실무수습) 채용 서류전형 합격자 및 면접시험 일정 안내,,2019.04.17,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
961,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 단시간근로자(잠수사) 채용 서류전형 합격자 공고,,2019.04.18,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
962,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,제9기 해양유물전시관 자원봉사자 합격자 공고,,2019.04.19,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
963,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 공무직 및 기간제근로자 채용 서류전형 합격자 공고,,2019.04.22,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
964,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 단시간근로자(잠수사) 채용 최종 합격자 공고,,2019.04.25,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
965,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,수중발굴과 공무직(실무수습) 채용 최종합격자 공고,,2019.04.26,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
966,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 공무직(조경원 등) 및 기간제근로자(연구원 가급(발굴)) 채용 최종합격자 공고,,2019.04.26,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
967,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,"국립해양문화재연구소 서해문화재과 공무직(안전관리원), 촉탁직(시설물관리원), 기간제근로자(발굴,보존) 채용 공고",,2019.05.01,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
968,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 촉탁직(시설물관리원 다급) 및 기간제근로자(연구원 가급) 채용 공고(재공고),,2019.05.14,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
969,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 공무직(조리원) 채용 공고,,2019.05.14,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
970,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 공무직(안전관리원) 등 채용 서류전형 합격자 공고,,2019.05.20,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
971,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,(재공고)서해문화재과 공무직(조리원) 채용 공고,,2019.05.24,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
972,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 공무직(안전관리원) 채용 면접시험 (재)공고,,2019.05.24,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
973,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 기간제근로자(연구원 가급 -보존) 채용 최종 합격자 공고,,2019.05.28,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
974,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,수중발굴과 공무직(실무수습) 채용 공고,,2019.05.29,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
975,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 공무직(안전관리원) 채용 최종 합격자 공고,,2019.06.03,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
976,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 공무직(조리원) 채용 서류전형 합격자 공고,,2019.06.04,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
977,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 공무직(조리원) 채용 최종 합격자 공고,,2019.06.10,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
978,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,수중발굴과 공무직(실무수습) 채용 서류전형 합격자 공고,,2019.06.12,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
979,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,수중발굴과 공무직(실무수습) 채용 최종합격자 공고,,2019.06.20,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
980,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,국립해양문화재연구소 공무직(시설물관리원 나급) 채용 공고,,2019.06.20,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
981,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 공무직(시설물관리원 등) 채용 공고,,2019.06.20,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
982,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,국립해양문화재연구소 공무직(시설물관리원 나급) 채용 서류전형 합격자 공고,,2019.07.03,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
983,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 공무직(시설물관리원 등) 채용 서류전형 합격자 공고,,2019.07.05,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
984,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,국립해양문화재연구소 공무직(시설물관리원 나급) 최종합격자 공고,,2019.07.10,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
985,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 공무직(시설물관리원 등) 최종합격자 공고,,2019.07.12,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
986,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 공무직(시설물관리원 다급) 채용 공고,,2019.07.16,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
987,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 공무직(시설물관리원 다급-전기) 채용 서류전형 합격자 공고,,2019.07.25,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
988,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 공무직(시설물관리원 다급-전기) 채용 최종 합격자 공고,,2019.07.29,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
989,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 공무직(안전관리원) 및 기간제근로자 채용 공고,,2019.08.06,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
990,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,국립해양문화재연구소 전문임기제공무원(라급) 채용 공고,,2019.08.19,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
991,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,"(재공고)서해문화재과 기간제근로자(연구원 가급, 문화재안내해설사 다급)",,2019.08.20,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
992,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 공무직(안전관리원) 채용 서류전형 합격자 공고,,2019.08.21,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
993,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 공무직(안전관리원) 채용 최종 합격자 공고,,2019.08.27,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
994,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 기간제근로자(연구원 가급) 채용 서류전형 합격자 공고,,2019.08.28,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
995,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,서해문화재과 기간제근로자(연구원 가급) 채용 최종 합격자 공고,,2019.08.30,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
996,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,전문임기제공무원 채용 서류전형 합격자 및 면접일정 공고,,2019.09.04,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
997,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,전문임기제공무원 채용 최종합격자 발표 공고,,2019.09.16,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
998,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,국립해양문화재연구소 공무직(시설물청소원) 채용 공고,,2019.12.03,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
999,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,국립해양문화재연구소 수중발굴과 공무직 등 근로자 채용 공고,,2019.12.05,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
1000,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,국립해양문화재연구소 공무직(시설물청소원)채용 서류전형 합격자 및 면접시험 공고,,2019.12.13,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
1001,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,국립해양문화재연구소 공무직(시설물청소원)채용 최종 합격자 공고,,2019.12.17,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
1002,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,국립해양문화재연구소 수중발굴과 공무직 등 근로자 채용 서류전형 합격자 발표,,2019.12.17,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
1003,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,국립해양문화재연구소 휴직자 대체 행정지원인력(기간제근로자) 채용 공고,,2019.12.17,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
1004,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,국립해양문화재연구소 수중발굴과 공무직 등 최종합격자 공고,,2019.12.26,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
1005,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,"서해문화재과 공무직근로자(전시큐레이터, 연구원, 안전관리원) 채용공고",,2020.01.02,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
1006,국립해양문화재연구소,HOME > 소식·참여 > 채용공고,채용공고,해양유물연구과 행정지원인력(기간제근로자) 서류전형 합격자 발표,,2020.01.03,첨부파일,미부착,,개방 가능,공공누리 1유형,,,O,,,,,공고,
