Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,O,O.1,O.2,O.3,O.4,O.5,Unnamed: 21,Unnamed: 22,Unnamed: 23
,대구광역시 수성구청 공공저작물 권리확인 대상 목록,,,,,,,,,,,,,,,,,,,,,,
,순번,사이트명,게시판 진입 과정,게시판명,게시물 제목,URL,첨부파일,등록일,작성자,기존 공공누리 유형,,개방여부,공공누리유형,,검토불가,단순/업무/비보호,제3자 권리,이미지/첨부파일,초상권,개인정보,의견,비고,
,12851,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,제13회 수성건강축제,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12852,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,2016년 글로벌 문화탐방 장학생 장학증서 수여식,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12853,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,범어2동 커뮤니티센터 개소식 & 수성예절대학 수료식,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12854,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,수성못 관광안내소 개설,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12855,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,2016 수성못 하이 다이빙쇼,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12856,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,정호승시인과 함께하는 감성 인문학 여행,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12857,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,파동어울림식당 개소식,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12858,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,"착한나눔가게,가족 현판 전달식",,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12859,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,태권도 선수단 포상금 전달식,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12860,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,1388청소년자원봉사자 발대식,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12861,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,수성구청-대구국립과학관 업무협약식,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12862,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,가수겸 국악인 박규리 수성구 홍보대사 위촉식,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12863,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,제3회 수성못페스티벌,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12864,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,2030 청춘토크콘서트,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12865,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,2016년 종합사회복지관 생생토크,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12866,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,제5회 수성구 평생학습주간,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12867,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,제8회 주민자치센터 프로그램 경연대회 및 작품전시회,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12868,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,신규공무원 및 부모초청 간담회,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12869,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,2016 수경 사회적경제 한마당 장터,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12870,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,제13회 통일로 가는 수성구민 화합한마당,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12871,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,수성인재장학생 장학증서수여식,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12872,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,사랑의 연탄나눔 봉사활동,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12873,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,2016 사랑의 김장나누기,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12874,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,제1회 신매시장 신나나 한마음축제,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12875,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,주한케냐대사 수성구방문,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12876,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,수성국민체육관 개관식...,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12877,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,수성못 얼음썰매장 개장 12.23~2.19,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12878,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,수성아트피아 제야음악회,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12879,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,민주평통 수성구 신년교례회...,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12880,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,범어4동 제2경로당 개소식...,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12881,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,수성못 구름물고기 초청작품전...,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12882,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,구청장과 함께하는 행복 토크콘서트,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12883,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,"제6회 수성교복, 참고서 나눔장터...",,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12884,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,국ㆍ공립(구립) 전환 어린이집 개원식,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12885,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,2017 블로그기자ㆍSNS 서포터즈 ...,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12886,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,수성구청 직장어린이집 개원식...,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12887,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,신규공무원 및 부모 초청 간담회,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12888,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,2017 봄맞이 국토대청결 운동,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12889,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,2017년 나무심기 행사,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12890,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,제8회 수성사직제 봉행,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12891,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,미즈사키 린타로 추모제,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12892,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,2017 행복수성 아카데미 개강식,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12893,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,"벚꽃의 향연, 수성못",,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12894,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,2017 대구경북 명품박람회,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12895,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,대구삼성라이온즈 '수성구민의 날',,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12896,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,2017 신매시장 봄내음 축제,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12897,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,칠곡군 농산물 수성못 나들이,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12898,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,2017 수성 인재육성 아카데미 개강,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12899,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,2017 어르신 ,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12900,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,제12회 상화문학제,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12901,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,730 수성못 저녁 앤 콘서트,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12902,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,2017 자매도시 특산물 판매 행사,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12903,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,주한케냐대사관ㆍ한국케냐협회ㆍ수성문화재단 업무협약 및 도서 기증식,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12904,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,인자수성 뉴-잡(job) 프로젝트 발대식,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12905,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,수성기업보육센터 개소식,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12906,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,지역민과 함께하는 찾아가는 음악회,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12907,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,대구세계여자비치발리볼 대회,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12908,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,제14회 수성건강축제,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12909,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,"도심 속 워터파크, 수성패밀리파크 물놀이장 개장!",,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12910,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,범물1동 리모델링 준공 및 북카페 개소식,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12911,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,야한수성 페스티벌,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12912,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,렛츠런 청소년 드림센터 키움&자람 개소식,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12913,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,공감소통 생생토크&황금종합사회복지관 무료급식소 개소식,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12914,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,제1회 고산3동 고인돌축제,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12915,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,제7회 고모령 효 예술제,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12916,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,제8회 IAEC 아·태 네트워크 지역회의 및 국제 세미나,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12917,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,2017 수성못 요트페스티벌,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12918,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,추석맞이 전통시장 장보기,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12919,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,제4회 수성못 페스티벌,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12920,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,2017 희망수성 복지한마당,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12921,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,제2회 신매시장 신나나축제 & 고산평생학습센터 리모델링 및 북카페 개소 기념 작은음악회,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12922,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,제6회 수성구 평생학습주간,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12923,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,2017 수성구ㆍ경산시 사회적경제 한마당 장터,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12924,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,2017 수성구 평생학습센터 프로그램 발표회,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12925,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,"구청장과의 대화, 2030 청춘토크콘서트",,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12926,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,수성구·경산시 관광체험센터 개소식,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12927,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,2017년 사랑의 김장 나누기,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12928,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,세상 밖으로 나가 더 큰 꿈을 펼칠 수 있게 하는 든든한 디딤돌이,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12929,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,세계시민교육세미나,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12930,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,매호천 고향의 강 준공식 및 작은 음악회,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12931,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,수성아트피아 제야음악회,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12932,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,수성못 얼음썰매장,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12933,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,수성구 생활자원회수센터 준공식,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12934,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,"제7회 수성 교복,참고서 나눔장터",,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12935,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,2018 사이버 구정홍보단 발대식,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12936,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,<국공립 수성아이파크 어린이집 개원식 및 장애인 바리스타 자격증 취득반 개소식>,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12937,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,제9회 수성사직제 개최,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12938,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,설렘가득 대구스타디움 봄나들이,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12939,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,2018 행복수성 아카데미 개강식,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12940,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,2018 상화문학제,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12941,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,자매도시 특산물 판매행사,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12942,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,김대권 수성구청장 취임,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12943,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,구청장과 함께하는 토크콘서트,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12944,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,대구비치발리볼 월드투어,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12945,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,꿈꾸는 아이리더! 꿈 키우는 수성리더! 나눔현판 전달식,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12946,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,"즐기자 폭염, 가까운 곳에서! 수성근린공원 물놀이장",,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12947,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,중국 청두시 원장구 우호교류단 방문,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12948,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,한여름 밤의 도심 속 작은 음악회,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12949,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,야한(夜寒)수성 페스티벌,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
,12950,대구광역시 수성구청,HOME > 행복수성 > 수성미디어 > 수성인터넷방송 > 수성미디어 > 수성영상뉴스,수성영상뉴스,제2회 고산3동 고인돌문화축제,,,,,미부착,,개방 불가,공공누리 부착 불가,,,,O,,,,제3자(동영상),,
