한국교육개발원 권리처리 목록,,,,,,,,,,,,
순번,사이트명,카테고리,자료명,저자,발행년,영상,사진,문서,기존 공공누리 유형,최종 공공누리 유형,계약서 유무,비고
207,사이버교과서박물관,도서별,普通學校 修身書 兒童用 卷五,朝鮮總督府 著,1924,0,0,1,미부착,제1유형,저작권 만료,
208,사이버교과서박물관,도서별,新編 高等 朝鮮語及漢文讀本  卷一,朝鮮總督府 著,1924,0,0,1,미부착,제1유형,저작권 만료,
209,사이버교과서박물관,도서별,女子高等 朝鮮語讀本 卷三,朝鮮總督府 著 ,1924,0,0,1,미부착,제1유형,저작권 만료,
210,사이버교과서박물관,도서별,MODEL ENGLISH COMPOSITION BOOK THREE,三省堂英語編輯局 編,1924,0,0,1,미부착,제1유형,저작권 만료,
211,사이버교과서박물관,도서별,新制 西洋書地圖,東京開成館編輯所 著,1924,0,0,1,미부착,제1유형,저작권 만료,
212,사이버교과서박물관,도서별,初等 農業書 卷二,朝鮮總督府 著,1924,0,0,1,미부착,제1유형,저작권 만료,
213,사이버교과서박물관,도서별,新編 高等 朝鮮語及漢文讀本 卷二,朝鮮總督府 著,1924,0,0,1,미부착,제1유형,저작권 만료,
214,사이버교과서박물관,도서별,普通學校 朝鮮語讀本 卷四,朝鮮總督府 著,1924,0,0,1,미부착,제1유형,저작권 만료,
215,사이버교과서박물관,도서별,普通學校 國語讀本 卷七,朝鮮總督府 著,1924,0,0,1,미부착,제1유형,저작권 만료,
216,사이버교과서박물관,도서별,普通學校 朝鮮語讀本 卷六,朝鮮總督府 著,1924,0,0,1,미부착,제1유형,저작권 만료,
217,사이버교과서박물관,도서별,中等敎科 植物學 全 ,大日本圖書株式會社 編,1924,0,0,1,미부착,제1유형,저작권 만료,
218,사이버교과서박물관,도서별,普通學校 朝鮮語讀本 卷五,朝鮮總督府 著,1924,0,0,1,미부착,제1유형,저작권 만료,
219,사이버교과서박물관,도서별,女子高等 朝鮮語讀本 卷四 ,朝鮮總督府 著,1924,0,0,1,미부착,제1유형,저작권 만료,
220,사이버교과서박물관,도서별,普通學校 朝鮮語讀本 卷六,朝鮮總督府 著,1924,0,0,1,미부착,제1유형,저작권 만료,
221,사이버교과서박물관,도서별,新制日本地理,山崎直方 著,1924,0,0,1,미부착,제1유형,저작권 만료,
222,사이버교과서박물관,도서별,普通學校 理科書 卷二,朝鮮總督府 著,1924,0,0,1,미부착,제1유형,저작권 만료,
223,사이버교과서박물관,도서별,普通學校 書キ方手本 第四學年用下,朝鮮總督府 著,1925,0,0,1,미부착,제1유형,저작권 만료,
224,사이버교과서박물관,도서별,朝鮮 裁縫參考書,孫貞圭 著,1925,0,0,1,미부착,제1유형,저작권 만료,
225,사이버교과서박물관,도서별,帝國精圖 ,守屋荒美雄 著,1925,0,0,1,미부착,제1유형,저작권 만료,
226,사이버교과서박물관,도서별,新制 東洋歷史,桑原척藏 著,1925,0,0,1,미부착,제1유형,저작권 만료,
227,사이버교과서박물관,도서별,普通學校 理科書 卷三,朝鮮總督府 著,1925,0,0,1,미부착,제1유형,저작권 만료,
228,사이버교과서박물관,도서별,普通學校 書キ方手本 第四學年用上,朝鮮總督府 著,1925,0,0,1,미부착,제1유형,저작권 만료,
229,사이버교과서박물관,도서별,敎育科敎科書 新心理學綱要 ,乙竹岩造 著,1925,0,0,1,미부착,제1유형,저작권 만료,
230,사이버교과서박물관,도서별,蔬菜園藝敎科書 全,朝鮮總督府 著,1925,0,0,1,미부착,제1유형,저작권 만료,
231,사이버교과서박물관,도서별,新敎育學綱要,乙竹岩造 著,1925,0,0,1,미부착,제1유형,저작권 만료,
232,사이버교과서박물관,도서별,師範學校 修身敎科書,吉田靜致 著,1925,0,0,1,미부착,제1유형,저작권 만료,
233,사이버교과서박물관,도서별,尋常小學地理書 卷二,文部省 著,1925,0,0,1,미부착,제1유형,저작권 만료,
234,사이버교과서박물관,도서별,普通學校 圖書帖 第六學年 兒童用,朝鮮總督府 著,1926,0,0,1,미부착,제1유형,저작권 만료,
235,사이버교과서박물관,도서별,普通學校 圖畵帖 第五學年 兒童用,朝鮮總督府 著,1926,0,0,1,미부착,제1유형,저작권 만료,
236,사이버교과서박물관,도서별,師範學校修身書 卷二,朝鮮總督府 著,1926,0,0,1,미부착,제1유형,저작권 만료,
237,사이버교과서박물관,도서별,普通學校 算術補充敎科書 第三學年 兒童用,朝鮮總督府 著,1926,0,0,1,미부착,제1유형,저작권 만료,
238,사이버교과서박물관,도서별,普通學校 圖書帖 第四學年 兒童用,朝鮮總督府 著,1926,0,0,1,미부착,제1유형,저작권 만료,
239,사이버교과서박물관,도서별,普通學校 圖畵帖 第三學年 兒童用,朝鮮總督府 著,1926,0,0,1,미부착,제1유형,저작권 만료,
240,사이버교과서박물관,도서별,朝鮮留記 中卷,權悳奎 著,1926,0,0,1,미부착,제1유형,저작권 만료,
241,사이버교과서박물관,도서별,新編 高等 朝鮮語及漢文讀本 卷五,朝鮮總督府 著,1926,0,0,1,미부착,제1유형,저작권 만료,
242,사이버교과서박물관,도서별,新修 日本外史초,簡野道明 編,1926,0,0,1,미부착,제1유형,저작권 만료,
243,사이버교과서박물관,도서별,中等敎科 鑛物學 全 ,大日本圖書 編,1926,0,0,1,미부착,제1유형,저작권 만료,
244,사이버교과서박물관,도서별,中等敎科 生理衛生學 全 ,大日本圖書 編,1926,0,0,1,미부착,제1유형,저작권 만료,
245,사이버교과서박물관,도서별,中等敎育 神算術,數學硏究會 著,1926,0,0,1,미부착,제1유형,저작권 만료,
246,사이버교과서박물관,도서별,中等敎育 女子修身書 卷四,朝鮮總督府 著,1927,0,0,1,미부착,제1유형,저작권 만료,
247,사이버교과서박물관,도서별,尋常小學 算術書 第六學年,文部省 著,1927,0,0,1,미부착,제1유형,저작권 만료,
248,사이버교과서박물관,도서별,普通學校 算術書 第四學年 兒童用,朝鮮總督府 著,1928,0,0,1,미부착,제1유형,저작권 만료,
249,사이버교과서박물관,도서별,普通學校 算術書 第三學年 兒童用,朝鮮總督府 著,1928,0,0,1,미부착,제1유형,저작권 만료,
250,사이버교과서박물관,도서별,NEW LIGHT READERS BOOK Ⅲ,森卷吉 著,1929,0,0,1,미부착,제1유형,저작권 만료,
251,사이버교과서박물관,도서별,中等敎育 國文讀本 卷一,朝鮮總督府 著,1929,0,0,1,미부착,제1유형,저작권 만료,
252,사이버교과서박물관,도서별,尋常小學 國語讀本 卷十一,文部省 著,1929,0,0,1,미부착,제1유형,저작권 만료,
253,사이버교과서박물관,도서별,尋常小學 國語讀本 卷九,文部省 著,1929,0,0,1,미부착,제1유형,저작권 만료,
254,사이버교과서박물관,도서별,尋常小學 國語讀本 卷十,文部省 著,1929,0,0,1,미부착,제1유형,저작권 만료,
255,사이버교과서박물관,도서별,經濟小言 ,武藤山治 著,1929,0,0,1,미부착,제1유형,저작권 만료,
256,사이버교과서박물관,도서별,算術書 第四學年 : 普通學校 敎師用,朝鮮總督府 著,1929,0,0,1,미부착,제1유형,저작권 만료,
257,사이버교과서박물관,도서별,初等 地理 第四學年,朝鮮總督府 著,1930,0,0,1,미부착,제1유형,저작권 만료,
258,사이버교과서박물관,도서별,冬休學習帳 ,朝鮮敎育會,1930,0,0,1,미부착,제1유형,저작권 만료,
259,사이버교과서박물관,도서별,普通學校 國語讀本卷二編纂趣意書,,1930,0,0,1,미부착,제1유형,저작권 만료,
260,사이버교과서박물관,도서별,中等敎育 漢文讀本 卷三,朝鮮總督府 著,1930,0,0,1,미부착,제1유형,저작권 만료,
261,사이버교과서박물관,도서별,中等敎育 漢文讀本 卷四,朝鮮總督府 著,1930,0,0,1,미부착,제1유형,저작권 만료,
262,사이버교과서박물관,도서별,朝鮮語讀本 卷一,朝鮮總督府 著,1930,0,0,1,미부착,제1유형,저작권 만료,
263,사이버교과서박물관,도서별,朝鮮語 尋常科用 卷六,文部省,1930,0,0,1,미부착,제1유형,저작권 만료,
264,사이버교과서박물관,도서별,新制 中等 作文 卷一,八波則吉 著,1930,0,0,1,미부착,제1유형,저작권 만료,
265,사이버교과서박물관,도서별,尋常小學地理書附圖,文部省 著,1930,0,0,1,미부착,제1유형,저작권 만료,
266,사이버교과서박물관,도서별,新訂 實業修身書,野田義夫 著,1930,0,0,1,미부착,제1유형,저작권 만료,
267,사이버교과서박물관,도서별,新訂 實業修身書,野田義夫 著,1930,0,0,1,미부착,제1유형,저작권 만료,
268,사이버교과서박물관,도서별,日本歷史,三省堂編輯所 編纂,1930,0,0,1,미부착,제1유형,저작권 만료,
269,사이버교과서박물관,도서별,中等敎育 國語讀本 卷二,朝鮮總督府 著,1930,0,0,1,미부착,제1유형,저작권 만료,
270,사이버교과서박물관,도서별,速成朝鮮語讀本 全,慶尙南道社會事業協會,1930,0,0,1,미부착,제1유형,저작권 만료,
271,사이버교과서박물관,도서별,文藝讀本 上卷,李允宰 編,1931,0,0,1,미부착,제1유형,저작권 만료,
272,사이버교과서박물관,도서별,實業補習學校 農業敎科書,朝鮮總督府 著,1931,0,0,1,미부착,제1유형,저작권 만료,
273,사이버교과서박물관,도서별,實業補習學校 農業敎科書,朝鮮總督府 著,1931,0,0,1,미부착,제1유형,저작권 만료,
274,사이버교과서박물관,도서별,實業補習學校 農業敎科書,朝鮮總督府 著,1931,0,0,1,미부착,제1유형,저작권 만료,
275,사이버교과서박물관,도서별,中等敎育 國文讀本 卷三,朝鮮總督府 著,1931,0,0,1,미부착,제1유형,저작권 만료,
276,사이버교과서박물관,도서별,實業補習學校 國語讀本 卷二,朝鮮總督府 著,1931,0,0,1,미부착,제1유형,저작권 만료,
277,사이버교과서박물관,도서별,實業補習學校 農業敎科書 ,朝鮮總督府 著,1931,0,0,1,미부착,제1유형,저작권 만료,
278,사이버교과서박물관,도서별,實業普習學校 國語讀本 卷二,朝鮮總督府 著,1931,0,0,1,미부착,제1유형,저작권 만료,
279,사이버교과서박물관,도서별,實業補習學校 農業敎科書 ,朝鮮總督府 著,1931,0,0,1,미부착,제1유형,저작권 만료,
280,사이버교과서박물관,도서별,實業補習學校 農業敎科書,朝鮮總督府 著,1931,0,0,1,미부착,제1유형,저작권 만료,
281,사이버교과서박물관,도서별,普通學校 國語讀本 卷三,朝鮮總督府 著,1931,0,0,1,미부착,제1유형,저작권 만료,
282,사이버교과서박물관,도서별,實業補習學校 國語讀本 卷一,朝鮮總督府 著,1931,0,0,1,미부착,제1유형,저작권 만료,
283,사이버교과서박물관,도서별,實業補習學校 農業敎科書 ,朝鮮總督府 著,1931,0,0,1,미부착,제1유형,저작권 만료,
284,사이버교과서박물관,도서별,普通學校 國語讀本 卷四,朝鮮總督府 著,1931,0,0,1,미부착,제1유형,저작권 만료,
285,사이버교과서박물관,도서별,尋常小學 國語讀本 卷十二,文部省 著,1931,0,0,1,미부착,제1유형,저작권 만료,
286,사이버교과서박물관,도서별,中等敎科 新制植物學 ,大日本圖書 編,1931,0,0,1,미부착,제1유형,저작권 만료,
287,사이버교과서박물관,도서별,實業補習學校 農業敎科書 ,朝鮮總督府 著,1931,0,0,1,미부착,제1유형,저작권 만료,
288,사이버교과서박물관,도서별,農政新篇 ,朝鮮總督府 著,1931,0,0,1,미부착,제1유형,저작권 만료,
289,사이버교과서박물관,도서별,理科書 卷一 : 初等 敎師用,朝鮮總督府 著,1931,0,0,1,미부착,제1유형,저작권 만료,
290,사이버교과서박물관,도서별,尋常小學 算術書 第五學年 : 敎師用,文部省 著,1931,0,0,1,미부착,제1유형,저작권 만료,
291,사이버교과서박물관,도서별,中學 修身,友枝高彦 著,1931,0,0,1,미부착,제1유형,저작권 만료,
292,사이버교과서박물관,도서별,花卉敎科書 全 ,朝鮮總督府 著,1932,0,0,1,미부착,제1유형,저작권 만료,
293,사이버교과서박물관,도서별,初等 國史 卷一,朝鮮總督府 著,1932,0,0,1,미부착,제1유형,저작권 만료,
294,사이버교과서박물관,도서별,中等敎育 國文法敎科書 上卷,朝鮮總督府 著,1932,0,0,1,미부착,제1유형,저작권 만료,
295,사이버교과서박물관,도서별,普通學校 國史 卷一,朝鮮總督府 著,1932,0,0,1,미부착,제1유형,저작권 만료,
296,사이버교과서박물관,도서별,普通學校 朝鮮語讀本 卷三,朝鮮總督府 著,1932,0,0,1,미부착,제1유형,저작권 만료,
297,사이버교과서박물관,도서별,中等敎育 國文讀本 卷五,朝鮮總督府 著,1932,0,0,1,미부착,제1유형,저작권 만료,
298,사이버교과서박물관,도서별,初等理科書 卷二,朝鮮總督府 著,1932,0,0,1,미부착,제1유형,저작권 만료,
299,사이버교과서박물관,도서별,尋常小學地理書 卷二,文部省 著,1932,0,0,1,미부착,제1유형,저작권 만료,
300,사이버교과서박물관,도서별,中等敎育 國文讀本 卷五,朝鮮總督府 著作,1932,0,0,1,미부착,제1유형,저작권 만료,
301,사이버교과서박물관,도서별,三訂 石川生理衛生敎科書,石川日出鶴丸,1932,0,0,1,미부착,제1유형,저작권 만료,
302,사이버교과서박물관,도서별,朝鮮語讀本 卷三,朝鮮總督府 著,1932,0,0,1,미부착,제1유형,저작권 만료,
303,사이버교과서박물관,도서별,初等 地理書 卷一,朝鮮總督府 著,1932,0,0,1,미부착,제1유형,저작권 만료,
304,사이버교과서박물관,도서별,現代敎育學,小西重直 著,1932,0,0,1,미부착,제1유형,저작권 만료,
305,사이버교과서박물관,도서별,尋常小學 算術書 第六學年 : 敎師用,文部省 著,1932,0,0,1,미부착,제1유형,저작권 만료,
306,사이버교과서박물관,도서별,初等 地理書 卷一,朝鮮總督府 著,1932,0,0,1,미부착,제1유형,저작권 만료,
307,사이버교과서박물관,도서별,高等小學 地理書附圖 ,文部省,1933,0,0,1,미부착,제1유형,저작권 만료,
308,사이버교과서박물관,도서별,初等 地理書 卷二,朝鮮總督府 著,1933,0,0,1,미부착,제1유형,저작권 만료,
309,사이버교과서박물관,도서별,國語讀本 卷六,朝鮮總督府 著,1933,0,0,1,미부착,제1유형,저작권 만료,
310,사이버교과서박물관,도서별,理化學編,申明均 著,1933,0,0,1,미부착,제1유형,저작권 만료,
311,사이버교과서박물관,도서별,中等敎育 朝鮮語及漢文讀本 卷一,朝鮮總督府 著,1933,0,0,1,미부착,제1유형,저작권 만료,
312,사이버교과서박물관,도서별,普通學校 國語讀本 卷五,朝鮮總督府 著,1933,0,0,1,미부착,제1유형,저작권 만료,
313,사이버교과서박물관,도서별,普通學校 國語讀本 卷八,朝鮮總督府 著,1933,0,0,1,미부착,제1유형,저작권 만료,
314,사이버교과서박물관,도서별,國語讀本 卷八,朝鮮總督府 著,1933,0,0,1,미부착,제1유형,저작권 만료,
315,사이버교과서박물관,도서별,國語讀本 卷七,朝鮮總督府 著,1933,0,0,1,미부착,제1유형,저작권 만료,
316,사이버교과서박물관,도서별,普通學校 國史 卷二,朝鮮總督府 著作,1933,0,0,1,미부착,제1유형,저작권 만료,
317,사이버교과서박물관,도서별,普通學校 朝鮮語讀本 卷四,朝鮮總督府 著,1933,0,0,1,미부착,제1유형,저작권 만료,
318,사이버교과서박물관,도서별,初等習字 第五學年,朝鮮總督府 著,1933,0,0,1,미부착,제1유형,저작권 만료,
319,사이버교과서박물관,도서별,普通學校 國語讀本 卷十,朝鮮總督府 著,1933,0,0,1,미부착,제1유형,저작권 만료,
