순번,대분류,중분류,기관명,사이트명,카테고리,이름,설명,등록일,수량,기존 공공누리 유형,최종 공공누리 유형,계약서 유무,비고,저작물명,,유형,디지털형태,설명,주제어,언어,제작일,,계약서,저작권자,,공동저작자,저작인접권자,공개유형,저작물성,비보호저작물,업무상저작물,상업적이용허락,저작재산권,,,,,,,공동저작자동의,유효기간,,초상권
7803,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,중화민국 군사사절단 환영 만찬,2014이승만3차_1470.jpg,1957,1,비표출,제4유형,유,,중화민국 군사사절단 환영 만찬,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
7804,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,육군사관 생도 분열,2014이승만3차_1471.jpg,1957,1,비표출,제4유형,유,,육군사관 생도 분열,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
7805,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,중화민국 군사사절단 육군사관학교 시찰,2014이승만3차_1472.jpg,1957,1,비표출,제4유형,유,,중화민국 군사사절단 육군사관학교 시찰,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
7806,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,중화민국 군사사절단 육군사관학교 방문,2014이승만3차_1473.jpg,1957,1,비표출,제4유형,유,,중화민국 군사사절단 육군사관학교 방문,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
7807,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,중화민국 군사사절단 육군사관학교 방문 기념촬영,2014이승만3차_1474.jpg,1957,1,비표출,제4유형,유,,중화민국 군사사절단 육군사관학교 방문 기념촬영,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
7808,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,중화민국 군사사절단 팽맹집 미1군단장 담화,2014이승만3차_1475.jpg,1957,1,비표출,제4유형,유,,중화민국 군사사절단 팽맹집 미1군단장 담화,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
7809,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,중화민국 군사사절단 육군 시찰,2014이승만3차_1476.jpg,1957,1,비표출,제4유형,유,,중화민국 군사사절단 육군 시찰,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
7810,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,중화민국 군사사절단 육군 시찰,2014이승만3차_1477.jpg,1957,1,비표출,제4유형,유,,중화민국 군사사절단 육군 시찰,,사진,이미지,,역사,한국어,1957,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2027,,
7811,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,강릉 구호주택,2014이승만3차_1918.jpg,미상,1,비표출,제4유형,유,,강릉 구호주택,,사진,이미지,,역사,한국어,미상,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,만료추정,,
7812,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,이승만 대통령 강원도 시찰,2014이승만3차_1919.jpg,미상,1,비표출,제4유형,유,,이승만 대통령 강원도 시찰,,사진,이미지,,역사,한국어,미상,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,만료추정,,
7813,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,마식 3호 수류탄 제조과정,2014이승만3차_1749.jpg,1951,1,비표출,제4유형,유,,마식 3호 수류탄 제조과정,,사진,이미지,,역사,한국어,1951,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2021,,
7814,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,수류탄 원료 용해,2014이승만3차_1750.jpg,1951,1,비표출,제4유형,유,,수류탄 원료 용해,,사진,이미지,,역사,한국어,1951,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2021,,
7815,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,수류탄 원료,2014이승만3차_1751.jpg,1951,1,비표출,제4유형,유,,수류탄 원료,,사진,이미지,,역사,한국어,1951,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2021,,
7816,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,수류탄 주문집 제작,2014이승만3차_1752.jpg,1951,1,비표출,제4유형,유,,수류탄 주문집 제작,,사진,이미지,,역사,한국어,1951,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2021,,
7817,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,수류탄 주물 제작,2014이승만3차_1753.jpg,1951,1,비표출,제4유형,유,,수류탄 주물 제작,,사진,이미지,,역사,한국어,1951,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2021,,
7818,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,수류탄 주물 제작,2014이승만3차_1754.jpg,1951,1,비표출,제4유형,유,,수류탄 주물 제작,,사진,이미지,,역사,한국어,1951,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2021,,
7819,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,주조된 수류탄,2014이승만3차_1755.jpg,1951,1,비표출,제4유형,유,,주조된 수류탄,,사진,이미지,,역사,한국어,1951,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2021,,
7820,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,탄체 제작,2014이승만3차_1756.jpg,1951,1,비표출,제4유형,유,,탄체 제작,,사진,이미지,,역사,한국어,1951,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2021,,
7821,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,탄체 제작,2014이승만3차_1757.jpg,1951,1,비표출,제4유형,유,,탄체 제작,,사진,이미지,,역사,한국어,1951,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2021,,
7822,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,신관 원 재료 알루미늄판,2014이승만3차_1758.jpg,1951,1,비표출,제4유형,유,,신관 원 재료 알루미늄판,,사진,이미지,,역사,한국어,1951,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2021,,
7823,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,신관 원 재료 가공 모습,2014이승만3차_1759.jpg,1951,1,비표출,제4유형,유,,신관 원 재료 가공 모습,,사진,이미지,,역사,한국어,1951,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2021,,
7824,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,신관 원 재료 가공 모습,2014이승만3차_1760.jpg,1951,1,비표출,제4유형,유,,신관 원 재료 가공 모습,,사진,이미지,,역사,한국어,1951,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2021,,
7825,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,신관 원 재료 가공 모습,2014이승만3차_1761.jpg,1951,1,비표출,제4유형,유,,신관 원 재료 가공 모습,,사진,이미지,,역사,한국어,1951,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2021,,
7826,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,신관 원 재료 가공 모습,2014이승만3차_1762.jpg,1951,1,비표출,제4유형,유,,신관 원 재료 가공 모습,,사진,이미지,,역사,한국어,1951,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2021,,
7827,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6군단 스톰교육대 사병 교육,2014이승만3차_4222.jpg,1958,1,비표출,제4유형,유,,제6군단 스톰교육대 사병 교육,,사진,이미지,,역사,한국어,1958,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2028,,
7828,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6군단 통일대 전경,2014이승만3차_4223.jpg,1958,1,비표출,제4유형,유,,제6군단 통일대 전경,,사진,이미지,,역사,한국어,1958,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2028,,
7829,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6군단 통일대 정문 전경,2014이승만3차_4224.jpg,1958,1,비표출,제4유형,유,,제6군단 통일대 정문 전경,,사진,이미지,,역사,한국어,1958,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2028,,
7830,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,제6군단 통일대 전경,2014이승만3차_4225.jpg,1958,1,비표출,제4유형,유,,제6군단 통일대 전경,,사진,이미지,,역사,한국어,1958,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2028,,
7831,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,백인엽 군단장 취임사,2014이승만3차_4226.jpg,1958,1,비표출,제4유형,유,,백인엽 군단장 취임사,,사진,이미지,,역사,한국어,1958,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2028,,
7832,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,이승만 대통령 차량 제6군단 창설기념식장 입장,2014이승만3차_4227.jpg,1954,1,비표출,제4유형,유,,이승만 대통령 차량 제6군단 창설기념식장 입장,,사진,이미지,,역사,한국어,1954,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2024,,
7833,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,이승만 대통령 차량 제6군단 창설기념식장 입장,2014이승만3차_4228.jpg,1954,1,비표출,제4유형,유,,이승만 대통령 차량 제6군단 창설기념식장 입장,,사진,이미지,,역사,한국어,1954,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2024,,
7834,이미지,기록,대한민국역사박물관,근현대사아카이브,3차 이승만연구원 소장자료,이승만 대통령 제6군단 창설기념식 참석,2014이승만3차_4229.jpg,1954,1,비표출,제4유형,유,,이승만 대통령 제6군단 창설기념식 참석,,사진,이미지,,역사,한국어,1954,,계약서 내용에 구속,대한민국역사박물관,,,,제4유형,저작물,보호저작물,,상업적이용금지,○,○,○,○,○,○,X,,2024,,
